,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
7789,PTSD: The Dread That Follows,Drama-Horror,en,Maness Productions LLC,12000,0,76,Released,2018,Claire has dark secrets. She’s haunted by a past she has trouble remembering. Trapped in a house she can’t escape. Pursued by something she doesn’t understand. Haunted by a past she can’t remember with only a young version of herself to show her the way in this haunting non-linear telling of a story inspired by actual events.,1,,
7963,Oxidan,Comedy,en,Iranian Independents,10000,200000,90,Released,2018,Aslan's fiance Negar is going abroad the country illegally and without informing him at all. Now he is after a way to get a visa and go gets her back.,1,,
7428,Atlanta Vampire Movie,Comedy-Horror,en,Idol Hands Entertainment-Mile 29 Films,10000,0,110,Released,2018,Carmilla inadvertently infects Ron Fang and Corey with her vampirism. Unaware of their condition these three misfit vampires' hysterical misadventures illuminate the sudden changes in their nature. While attending a support group recommended by Dr. Acula  for what is thought to be a medical condition the three connect back with Carmilla and learn the truth of their new existence. Cast out by Martin and the old vampires pursued by the determined Eddie Van Helsing Ron and Carmilla seek to maintain some humanity and lead their menage through the challenges of vampire life in the modern world.,1,,
7880,"Beyond Wrestling & WWR Present ""Lit Up""",Action-Drama,en,Beyond Wrestling-Women's Wrestling Revolution,9888,7764,110,Released,2018,Beyond Wrestling is teaming up with Women’s Wrestling Revolution for an entire card of inter-gender matches! Beyond Wrestling and Women's Wrestling Revolution presents a full intergender card with Lit Up for WrestleMania weekend and Beyond and WWR are the only companies to due so. Intergender wrestling has been a staple of Beyond and some of the top independent talent in North America have been featured in these matches on the most watched independent wrestling YouTube channel. Kimber Lee returns after being released from her WWE contract with NXT (where she was known as Abbey Laith),1,,
7163,ROW Ladies Night Out 3,Action-Drama,en,Reality Of Wrestling,7888,9885,122,Released,2018,arbi Hayden has been seen in the 1st Mae Young Classic Impact Wrestling and promotions across the world. Veda Scott is a Ring of Honor (ROH) veteran who is making her Ladies Night Out debut before embarking on a huge wrestling tour overseas.,1,,
7199,GWF Women's Wrestling Revolution 8: All Eyes On Us,Action-Drama,en,German Wrestling Federation,7766,33245,120,Released,2018,Revolution 8 was Germany's first-ever all-female wrestling evening event and featured two huge title matches. For the first time the PROGRESS Women's Title was defended in Germany as Australia's Toni Storm competed against wrestling legend Wesna. In the second title bout the undefeated GWF Women's Champion Katey Harvey fought against The Daredevil from Greece Blue Nikita in a gruesome No Disqualification Match! Also in action: Jamie Hayter from England made her return Melanie Gray from Germany and Audrey Bride from Hungary competed in a tag team match against each other The Amazon Ayesha Raymond made a huge statement towards the GWF Women's Champion Laura Di Matteo Killer Kelly Valkyrie and many more.,1,,
7761,Ice Ribbon New Ice Ribbon #902 ~ Ryogoku KFC Ribbon,Action-Drama,en,Ice Ribbon,6755,15332,184,Released,2018,As I mentioned at the top this was a rough spot for them. It was a perfectly fine match but it had little chance of being better than the two matches that came before it as while both have a lot of spunk they aren't on the same level as Nakajima Fujimoto Sakura etc. Yuuka in particular is still growing seems like a bit of a stretch to put her in the main event of their biggest show but they must see a lot in her down the road. The emotion was there by the wrestlers and Sera has gotten a mean streak recently but the transitions were shaky and I never brought into Yuuka having a chance of winning. Solid and fun but that is about as far as it went.,1,,
6614,For My Sister,Comedy-Drama,en,Reveu LLC,6000,0,87,Released,2019,We follow a young woman named Evie as she struggles to help her sister Tris with an ever-worsening case of depression - a condition that has already marked their family with tragic death.,1,,
7860,GRPW The Heart Of Gold,Action-Drama,en,GRPW The Heart Of Gold,5633,9886,115,Released,2018,"Lady Luck Pro & Gold Rush Pro Wrestling presents ""Heart of Gold"" Lisa Lace defends the Lady Luck Championship vs Brittany Wonder Heather Monroe makes her debut against Nicole Savoy.",1,,
7920,Women's Wrestling Revolution WWR Five Year Plan,Drama-Action,en,Women's Wrestling Revolution,5223,16444,90,Released,2018,Sonya Strong is in the ring to talk about her three month plan saying after she beats Jordynne wins the Rumble and beats Tenille Dashwood in March she'll get her hands on Deonna Purrazzo. Sonya Strong over Jordynne Grace by pinfall with a victory roll reversal and a handful of tights. Terra Calaway over Kennedi Copeland by pinfall with a full nelson slam. Kasey Catal Kris Stadtlander and Vanity over Alexxis Gilian Leigh and Taeler Hendrix by pinfall with a Blue Thunder Driver from Vanity on Alexxis. Solo Darling over Willow Nightingale by submission with a cloverleaf. LuFisto over Skylar by pinfall with the Burning Hammer. Holidead over Delmi Exo by pinfall with a double underhook piledriver.,1,,
6557,Bloodsucker's Planet,Science Fiction-Horror,en,Trenchfoot Productions,5000,0,67,Released,2019,In this '60s retro prequel to the bizarro-noir Bloodsucker's Handbook (AKA Enchiridion) Bloodsucker's Planet follows the crew of the space ship Argosy as they respond to a distress signal from the industrial Planet Mara only to discover the planet is ruled by the sinister Mother Vampire. Along the way they encounter disease-carrying Mara bats a talking space roach and Adrianna the gynoid whose developing self-awareness is aided by her collection of vintage romance comics.,1,,
6613,Mask of Thorn,Horror,en,Mycho Entertainment Group,4500,0,102,Released,2019,Bethany has been kidnapped by Avondale's popular kids for a surprise birthday party to celebrate her sweet 16. They don't realize that Bethany is the target of the monstrous 'Thorn' and nothing will stand in his way.,1,,
7874,Ellen: The Story of Ellen Pakkies,Drama,en,Moving Billboard Picture Company,650,0,123,Released,2018,Based on true events Ellen tells of the troubled relationship between a mother and her drug-addicted son - a relationship that will eventually drive her to the edge and lead to his murder. In 2007 the death of 20 year old Abie Pakkies created a stir in South Africa and the world. The most disturbing part of the case was that the murderer was his mother Ellen. When advocate Adrian Samuels takes on the case he is determined to prove that Ellen Pakkies had no choice. But what compelled her to stop seeking help? How does a mother become desperate enough to take her own son's life? Told across two timelines Ellen is the harrowing account of a woman put through the penal system tried for murder and driven by an unflinching love for her son. It delves into the inner psyche of a family ravaged by drugs in one of the most dangerous communities in South Africa. A scourge that extends beyond the Cape Flats and highlights a systematic failure to protect the poorest of the poor.,1,,
7228,Ramekin,Horror-Comedy,en,Kill The Lion,500,0,70,Released,2018,Emily a college student in New York City moves into her recently deceased grandmother's spacious apartment on the Upper West Side. There she encounters a little white porcelain cup that slowly begins to control her life and demand the unthinkable.,1,,
7388,The Sunless Remembered,Drama-Horror,en,Honors Zombie Films,200,0,120,Released,2018,There is a vampire who has been quietly stalking the streets of New York City for a hundred years. When she saves a young woman from being sexually assaulted on the stairwell of her building she has cause to reminisce on a life spent in shadows fearing the daylight and everyone who walks in it.,1,,
7045,A Shaun the Sheep Movie: Farmageddon,Comedy-Animation-Family,en,Aardman Animations-StudioCanal,0,42880428,87,Released,2019,When an alien with amazing powers crash-lands near Mossy Bottom Farm Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her.,1,,
7074,Judy,Drama-History-Music,en,BBC Film-Roadside Attractions-Pathé-LD Entertainment-Calamity Films,0,38981322,118,Released,2019,"Thirty years after starring in ""The Wizard of Oz"" beloved actress and singer Judy Garland arrives in London to perform sold-out shows at the Talk of the Town nightclub. While there she reminisces with friends and fans and begins a whirlwind romance with musician Mickey Deans her soon-to-be fifth husband.",1,,
