,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
8330,The Dark,Horror-Drama-Fantasy,en,Dor Film Production Company-First Love Films,0,0,95,Released,2018,A murderous flesh-eating undead young girl haunting the remote stretch of woods where she was murdered decades earlier discovers a kidnapped and abused boy hiding in the trunk of one of her victim’s cars. Her decision to let the boy live throws her aggressively solitary existence into upheaval and ultimately forces her to re-examine just how much of her humanity her murderer was able to destroy.,1,,
8331,The Sonata,Horror-Thriller-Mystery,en,CTB Film Company-Tasse Film-ARRI Media-Featuristic Films-The Project,0,0,87,Released,2018,After a gifted musician inherits a mansion after her long lost father dies under mysterious circumstances she discovers his last musical masterpiece riddled with cryptic symbols that unravels an evil secret triggering dark forces that reach beyond her imagination.,1,48,64
8332,Twin Betrayal,Thriller-TV Movie,en,Lifetime,0,0,80,Released,2018,A struggling single mother in the midst of a fierce custody battle is framed for the murder of her wealthy father by her ambitious identical twin,1,,
8333,A Night to Regret,TV Movie-Thriller,en,Lifetime-BondIt Media Capital-Creative Arts Entertainment Group Inc.,0,0,89,Released,2018,When Chelsea meets up with her estranged childhood best friend Milla she's unprepared for the events that follow. Milla who is now a webcam girl briefly catches Chelsea on camera during one of her shows. Unbeknownst to her Chelsea has now been exposed to a watcher who becomes obsessed and will stop at nothing to have her to himself.,1,,
8335,No Postage Necessary,Comedy-Drama,en,Two Roads Picture Co.,0,0,104,Released,2018,Sam always seems to make the wrong decision. A convicted computer hacker he's single jaded and barred from using the internet. Forced to crash on his brother's couch he makes ends meet by working at the local Twistee Treat and stealing mail while disguised as a postal worker. Then a single pink envelope changes everything. Handwritten by a heartsick Josie to her late husband the tender missive awakens something in Sam.,1,,55
8338,#SquadGoals,Drama-Thriller,en,Metro-Goldwyn-Mayer-MarVista Entertainment-Cartel Pictures-The Cartel,0,0,90,Released,2018,Ambitious high school senior Samantha Hodges is a serious journalist both for the school paper and for the yearbook but she's just as serious about her friends Nate Gillian and Rudy all of whom are vying with her for a full-ride local scholarship to college. Very close to her mother Emily who is the school's guidance counselor Samantha finds her reporting taking an investigative turn when two of her classmates--and contenders for the scholarship--are murdered.,1,,
8340,55 Steps,Drama,en,Elsani Film-Aloe Entertainment-Mass Hysteria Entertainment-Potemkino Port-MMC Movies,0,0,115,Released,2018,55 Steps is based a the inspiring true story of Eleanor Riese a mental illness patient herself who brings a class action suit to give competent mental patients the right to have a say in their medication while they’re in a hospital and Colette Hughes the lawyer appointed to her case.,1,50,82
8343,Tully,Comedy-Drama,en,Denver and Delilah Productions-Focus Features-Bron Studios-Right of Way Films-Creative Wealth Media Finance-West Egg Studios,0,15636462,96,Released,2018,Marlo a mother of three including a newborn is gifted a night nanny by her brother. Hesitant at first she quickly forms a bond with the thoughtful surprising and sometimes challenging nanny named Tully.,1,81,76
8348,Winchester,Horror-Thriller,en,Lionsgate-CBS Films-Screen Australia-Screen Queensland-Film Victoria-Blacklab Entertainment-Imagination Design Works-Eclipse Pictures,3500000,44019588,100,Released,2018,San Jose California 1906. Isolated in her labyrinthine mansion eccentric firearm heiress Sarah Winchester believes that she is being haunted by the souls of those killed by the guns manufactured by her company.,1,13,32
8351,Wedding of Dreams,Romance-TV Movie,en,Two 4 The Money Media-Hallmark Media,0,0,120,Released,2018,"It's been a year since Debbie's smash hit ""Wonderland."" Now living in a small town she's found true love and left the music industry behind to teach kids the value of their own musical talents. But when her manager begins to pull her back into the limelight to celebrate the 20th anniversary of her first single ""Out of the Blue"" Debbie has to decide which will come first – music or love?",1,,40
8352,Under the Silver Lake,Crime-Drama-Mystery,en,Michael De Luca Productions-Vendian Entertainment-Boo Pictures-Salem Street Entertainment-Stay Gold Features-UnLTD Productions-Sprockefeller Pictures-PASTEL-Good Fear-Cool Productions-P2 Films,8500000,2053469,139,Released,2018,Young and disenchanted Sam meets a mysterious and beautiful woman who's swimming in his building's pool one night. When she suddenly vanishes the next morning Sam embarks on a surreal quest across Los Angeles to decode the secret behind her disappearance leading him into the murkiest depths of mystery scandal and conspiracy.,1,59,57
8363,Killer Kate!,Horror,en,Feld Films,200000,0,80,Released,2018,Kate attends her estranged sister's bachelorette party at the request of their dying father. The weekend held at a remote cabin booked on a home sharing app turns into a savage life-or-death struggle that pits family against family and past against present.,1,,
8370,"Love, of Course",Romance-Drama-TV Movie,en,Farpoint Films-Hallmark Media,0,0,84,Released,2018,A helicopter mom follows her daughter to college and lands a job on campus. When she meets a charismatic professor she learns more about herself and discovers a life of her own.,1,,
8373,The More You Ignore Me,Comedy,en,Genesius Pictures,0,0,90,Released,2018,Based on Jo Brand's critically acclaimed novel of the same name The More You Ignore Me is a warm comedy drama focusing on the life of an unconventional family in 1980s rural England. The film focuses on Gina a young mother whose efforts to be a loving mother and wife are undermined by her declining mental health. Things deteriorate when she develops an obsession with the local weatherman which leads to an admission to the nearby psychiatric hospital. Over the years as she grows up her daughter Alice struggles to relate to her heavily medicated mum and causes chaos when she comes up with a plan to reconnect with her which divides the family forever and leads to a moving climax. Set to the songs of The Smiths The More You Ignore Me provides a sometimes stark yet comical insight into life within this quirky household whilst addressing mental health issues and their impact on the family.,1,80,73
8374,The Crossbreed,Horror-Thriller,en,BD America,500000,0,85,Released,2018,Amy is secretly pregnant and thinking abortion. Meanwhile Amy and her husband are sent to a village to research a story about demonic possession. Little does Amy know she is just a pawn in the master plan of the evil’s arrival.,1,,
8377,Anon,Science Fiction,en,K5 International-K5 Film-Sierra/Affinity-Scythia Films-Road Pictures,20000000,0,100,Released,2018,Set in a near-future world where there is no privacy ignorance or anonymity our private memories are recorded and crime almost ceases to exist. In trying to solve a series of unsolved murders Sal Frieland stumbles onto a young woman who appears to have subverted the system and disappeared. She has no identity no history and no record. Sal realizes it may not be the end of crime but the beginning. Known only as 'The Girl' Sal must find her before he becomes the next victim.,1,36,34
8378,Pin Cushion,Drama,en,Quark Films,0,0,82,Released,2018,Super close mother Lyn and daughter Iona (Dafty One and Dafty Two) are excited for their new life in a new town. Determined to make a success of things after a tricky start Iona becomes 'best friends' with Keely Stacey and Chelsea. Used to being Iona's bestie herself Lyn feels left out. So Lyn also makes friends with Belinda her neighbour.,1,90,73
8379,Songbird,Drama,en,Unstoppable Entertainment-Dignity Film Finance-Fivelanes Films,0,0,95,Released,2018,Joanne lead singer of the once-popular 1990s Britpop band the Filthy Dukes mistakenly enrolled in university after a drunken night out with her friend Sara. Determined to give the young students a run for their money as a party animal she finds they aren’t interested in rock ’n’ roll. However love and new beginnings might be on the cards for rocker Joanne.,1,,
8389,The Nightingale,Drama-Thriller,en,South Australian Film Corporation-Adelaide Film Festival Investment Fund-FilmNation Entertainment-Screen Australia-Screen Tasmania-Bron Studios-Causeway Films-Creative Wealth Media Finance-Made Up Stories,0,855756,136,Released,2018,In 1825 Clare a 21-year-old Irish convict chases a British soldier through the rugged Tasmanian wilderness bent on revenge for a terrible act of violence he committed against her family. She enlists the services of an Aboriginal tracker who is also marked by trauma from his own violence-filled past.,1,80,
8390,Assassination Nation,Thriller-Horror-Comedy,en,Phantom Four-Bron Studios-Creative Wealth Media Finance-Foxtail Entertainment,7000000,2900000,108,Released,2018,High school senior Lily and her friends Bex Em and Sarah live in a haze of texts posts selfies and chats just like the rest of the world. So when an anonymous hacker starts posting details from the private lives of everyone in their small town the result is absolute madness leaving Lily and her friends questioning whether they'll live through the night.,1,74,55
