,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
3028,Patchwork,Drama,en,AMP Filmworks-Transfax Film Productions-Perfo Production,0,0,86,Released,2021,Chara’s family is everything to her and yet she sometimes ponders a life without them. When she strikes up a hesitant friendship with a young girl she is inexorably forced to confront a painful past and to answer a burning question: Is motherhood a natural state of boundless love and caring or is it an ideal imposed by society?,1,,49
3038,Ravers,Comedy-Horror,en,Iron Box Films,0,0,91,Released,2020,When a contaminated energy drink turns an illegal rave into a nightmare a germaphobic journalist has to overcome her deepest fears to get her friends out alive.,1,78,75
3040,Carrion,Horror,en,Cyfuno Ventures,0,0,72,Released,2020,A young woman shows up on her cousin's doorstep after a ten year absence. As dark events from the past resurface someone in the woods follows their every move.,1,,
3041,Rag Doll,Drama,en,Double entente films,0,0,103,Released,2020,Nora is that girl: the one who works overtime helps out her family by all means and leaves little for herself. She can’t even fathom a love interest. With her one free hour a day she takes out life’s hardships at the local mixed martial arts gym but what happens when that comfort in violence extends outside of the gym?,1,,
3046,A Mother Knows Worst,Thriller-Drama-TV Movie,en,Lifetime-Reel One Entertainment,0,0,86,Released,2020,Tragedy strikes when Olivia and Harry Davis’ newborn baby doesn’t survive the birth. 6 months later the young couple have come to terms with their loss and are rebuilding their lives they may even be ready to try again for a family soon. But when Olivia meets glamourous Brooke Marsden and her baby girl she is overwhelmed by a feeling of love and longing. She quickly becomes obsessed with Brooke and her baby which worries Harry. Is Olivia going crazy’ Or is a mother’s instinct always right’ Katie Leclerc and Jeff Schine star.,1,,
3047,Grandma Dearest,Thriller-TV Movie,en,Imoto Productions,0,0,87,Released,2020,Barbara wants nothing more than to be a grandmother. When her son Ethan meets Kendall a divorced mother of two Barbara quickly becomes an ever-present force in their lives. Unannounced visits escalate to murder and Barbara will do anything to protect her relationship with her grandchildren. With her life in danger Kendall must outsmart her mother-in-law to save her children and expose Barbara for who she really is… before it’s too late.,1,,
3051,A Christmas Break,TV Movie-Drama-Romance,en,Lifetime Television,0,0,80,Released,2020,Middle school principal Addison Tate wants this Christmas to be special for her kids especially since the School Board has decided that it will be the last as the school will be closing. When Addison invites Hollywood actor Dylan Davidson a former alumni and old flame home to reconnect with his roots sparks fly uniting the two to save the school from closing right before Christmas Eve.,1,,
3053,Influence,Drama-Mystery-Thriller,en,Influence Productions,0,0,92,Released,2020,Carl Weber introduces us to the Hudsons a family of African-American lawyers lead by famed attorney Bradley Hudson. They are handed the task to defend Grammy Award Winning singer Savannah who has been charged with the murder of her husband Kyle Kirby.,1,,
3055,Deadly Promises,Thriller,en,Tolian Productions,0,0,81,Released,2020,Dillon Copeland is an attractive talented teenager who resides with his uncle in Colorado. He has a crush on Megan who is also interested in him. But Travis the popular High School jock likes her too and it's only a matter of time before the tension gets out of control. As the plot thickens some VERY disturbing secrets are revealed... the kind of secrets that are better kept in the basement. How could Uncle Max keep this secret for so long? Promises are made as the story unfolds. And promises even deadly ones must be kept!,1,,
3057,Within These Walls,Thriller-TV Movie,en,Incendo Productions-Incendo Media,0,0,90,Released,2020,Finding her relationship at a standstill single mother Mel breaks up with her boyfriend. After he moves out strange things start happening in her house that threaten her safety and well-being.,1,,70
3059,Gripped: Climbing the Killer Pillar,Action-Adventure,en,Oceanic Productions,0,0,89,Released,2020,"While bouldering with her friend Jade gym climber Rose falls for Bret an experienced outdoorsman. She talks him into taking her - against his better judgment - on a famous advanced rock-climbing route called ""Killer Pillar."" Disaster strikes when Bret falls and suffers a serious head injury and torn shoulder leaving it up to Rose to save them both.",1,,
3064,Middleton Christmas,Family-Romance-Drama,en,Suzanne DeLaurentiis Productions,0,0,91,Released,2020,In a small town high-school dean Alana and her vivacious teenage daughter Samantha plan a holiday concert to save the school with the help of the new maintenance man Army veteran Johnny and his quiet son Max. But when a car accident lands Sam in a life-threatening condition Alana turns to Johnny for support and Max makes a desperate decision that will forever bond their families together. All four must question their values about sacrifice family and love - and what it means to be thankful for another Christmas.,1,,
3065,Kindred,Drama-Mystery-Horror-Thriller,en,Head Gear Films-Lipsync Productions-Serotonin Films-Metrol Technology-Beta Cinema-IFC Midnight-Reiver Pictures,0,8921,101,Released,2020,When her boyfriend Ben suddenly dies in an accident mother-to-be Charlotte collapses upon receiving the news. She wakes up in Ben’s family home a crumbling old manor house in the middle of nowhere with Ben’s overbearing mother and his controlling stepbrother who are determined to care for her. Grief-stricken and increasingly haunted by visions possibly brought on by the pregnancy Charlotte begins to doubt the family's intentions and her suspicions grow that they may be trying to control her and her unborn baby.,1,44,46
3067,The Charm of Love,Romance-TV Movie,en,Reel One Entertainment-Sunshine Films,0,0,90,Released,2020,Art historian Maddie Turner is an expert in ancient artifacts and in deflecting unwanted male attention travels halfway around the world to the Caribbeans in order to find the legendary “Lovers Stone” for a rich benefactor of her beloved museum but when she meets Andrew Fitzpatrick an international hotelier with trust issues and a local’s knowledge of the island her search may lead her to true love after all.,1,,
3069,"Pretty Cheaters, Deadly Lies",Thriller-TV Movie,en,Reel One Entertainment-CME Autum Productions-MV Pictures,0,0,88,Released,2020,Tricked into a compromising situation a high school senior thinks she can stop her cousin's blackmail by taking her college entrance exam for her but soon learns her cousin has even darker plans for her,1,,
3070,Katherine Jenkins Christmas Spectacular,Music,en,Altitude Film Entertainment-Metalwork Pictures,0,0,83,Released,2020,Classical music superstar Katherine Jenkins OBE returns to the iconic Royal Albert Hall her all-time favourite venue crafting a unique and unforgettable Christmas musical to play in cinemas worldwide from 1 December. Katherine Jenkins: Christmas Spectacular sees the Welsh sensation perform seasonal favourites and carols with full nostalgic Hollywood musical glamour and wonder. The production was given unprecedented and exclusive access to the historic venue which also marked the 50th time that Katherine has performed there. Katherine and friends including beloved actors Vanessa Redgrave and Bill Nighy Operatic icon Sir Bryn Terfyl Italian Tenor Alberto Urso American Broadway star Marisha Wallace English National Ballet Lead Principal Erina Takahashi the Royal Air Force Regiment Band and many more will bring joy and festive celebrations to audiences around the world this Christmas.,1,,
3077,Mommy Is a Murderer,Thriller-TV Movie,en,Cartel Pictures,0,0,90,Released,2020,When Karina becomes friends with Lena and her daughter Mallie she begins to suspect that Mallie isn’t Lena’s daughter at all but a girl named Emily who was kidnapped from her biological parents several years prior.,1,,25
3083,Nocturnal,Drama,en,Clap Studios-Resolve Media-Rickshaw Entertainment-MOR Productions,0,0,86,Released,2020,Laurie a cynical schoolgirl builds a secret friendship with Pete an older handyman who is obsessed with her.,1,94,
3087,Occurrence at Mills Creek,Horror-Fantasy-Drama,en,Spruce Films,0,0,84,Released,2020,A young girl awakens to a nightmare as her pleas to be seen and heard by her sister are taken as supernatural occurrences in this stylistic and suspenseful short that is now a full-length feature film.,1,,
